, y :  1239.99702841043
, y :  1232.92770611668
, y :  1225.85976825874
, y :  1218.79203633033
, y :  1211.71153681142
, y :  1204.64771833443
, y :  1197.57531128183
, y :  1190.503164672
, y :  1183.43362114185
, y :  1176.35524871272
, y :  1169.28656533686
, y :  1162.21158690802
, y :  1155.14737082108
, y :  1148.08220748781
, y :  1141.00983241595
, y :  1133.93165196744
, y :  1126.85831740506
, y :  1119.78698845786
, y :  1112.72534741803
, y :  1105.64464549588
, y :  1098.57543356784
, y :  1091.51280198384
, y :  1084.44093336817
, y :  1077.36910216976
, y :  1070.29684406414
, y :  1063.22654586876
, y :  1056.15329349701
, y :  1049.07784035138
, y :  1042.0080474204
, y :  1034.94067921951
, y :  1027.86783073292
, y :  1020.79473245996
, y :  1013.72391182929
, y :  1006.64811565614
, y :  999.582195471458
, y :  992.518416536987
, y :  985.445437816889
, y :  982.314962608973
, y :  992.304605882284
, y :  1002.31095254212
, y :  1012.30994751491
, y :  1022.30679912788
, y :  1032.30745971393
, y :  1042.2982161611
, y :  1052.30672503854
, y :  1062.29737240172
, y :  1072.29930109507
, y :  1082.2867069723
, y :  1092.29310417405
, y :  1102.29453054046
, y :  1112.29021611551
, y :  1122.28806527675
, y :  1132.29765069485
, y :  1142.29036977663
, y :  1152.28661852115
, y :  1162.29365971259
, y :  1172.27638366655
, y :  1182.27692865678
, y :  1192.28095074379
, y :  1202.27726042793
, y :  1212.2879965707
, y :  1222.27550429136
, y :  1232.27661716928
, y :  1242.28648536478
, y :  1252.27919521104
, y :  1262.27925472175
, y :  1272.28660852338
, y :  1282.27777239567
, y :  1292.28708343852
, y :  1302.28650450373
, y :  1312.28016421438
, y :  1322.29093678765
, y :  1332.27795827317
, y :  1342.28057678064
, y :  1352.27657154207
, y :  1362.27245996054
, y :  1372.25953943262
, y :  1382.22845100611
, y :  1391.45445916969
, y :  1398.02717152277
, y :  1403.65130095578
, y :  1408.81042538225
, y :  1413.68314962615
, y :  1418.35322703268
, y :  1422.86039327602
, y :  1427.23734350593
, y :  1431.48965118134
, y :  1435.63878569625
, y :  1439.6974390786
, y :  1443.65994559674
, y :  1447.53680887427
, y :  1451.33199654191
, y :  1455.04231798213
, y :  1458.65732982067
, y :  1462.19168148221
, y :  1465.6306997002
, y :  1468.96357825065
, y :  1472.19237175843
, y :  1475.29467157494
, y :  1478.25584408631
, y :  1481.05630853847
, y :  1483.65893185654
, y :  1485.9990431501
, y :  1487.96602280477
, y :  1489.63796156976
, y :  1491.09236820244
, y :  1492.37674242386
, y :  1493.51694685491
, y :  1494.53527796466
, y :  1495.4463679199
, y :  1496.25879387546
, y :  1496.98171711061
, y :  1497.62097582256
, y :  1498.17989031875
, y :  1498.66295171876
, y :  1499.07059156774
, y :  1499.40489730584
, y :  1499.66538257395
, y :  1499.8526049659
, y :  1499.96472498507
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1500
, y :  1499.64512556791
, y :  1492.56846026983
, y :  1485.49925188171
, y :  1478.43258527814
, y :  1471.35378229236
, y :  1464.29129587363
, y :  1457.2119490942
, y :  1450.13860072162
, y :  1443.07248870193
, y :  1436.00135012456
, y :  1428.93237738416
, y :  1421.85925464604
, y :  1414.78753098066
, y :  1407.71611391544
, y :  1400.6502560054
, y :  1393.57994891829
, y :  1386.50388756248
, y :  1379.43080129147
, y :  1372.35645266018
, y :  1365.28778301545
, y :  1358.21964505917
, y :  1351.14724763732
, y :  1344.07848106898
, y :  1337.01079400824
, y :  1329.93238627387
, y :  1322.86868367454
, y :  1315.79238061612
, y :  1308.71585896516
, y :  1301.65756361697
, y :  1294.58373608708
, y :  1287.50842163319
, y :  1280.43770609141
, y :  1273.36702476149
, y :  1266.30072812841
, y :  1259.22400827985
, y :  1252.14832784899
, y :  1245.07701840252

, y :  1470.99761958979
, y :  1467.87899510213
, y :  1464.63345668382
, y :  1461.25790523269
, y :  1457.75719434393
, y :  1454.13122132961
, y :  1450.37390626361
, y :  1446.50310682296
, y :  1442.50078852671
, y :  1438.3794591146
, y :  1434.13285708704
, y :  1429.76793827649
, y :  1425.29250235786
, y :  1420.68543289011
, y :  1415.97666133152
, y :  1411.1444595105
, y :  1406.20494486228
, y :  1401.15107960277
, y :  1395.99198024976
, y :  1390.72891118625
, y :  1385.35422946417
, y :  1379.88683974944
, y :  1374.30998908612
, y :  1368.6338940234
, y :  1362.85986294329
, y :  1356.99918442319
, y :  1351.04363233061
, y :  1344.99240771669
, y :  1338.80934326515
, y :  1332.48246608432
, y :  1326.03718505486
, y :  1319.50378537599
, y :  1312.86726639618
, y :  1306.16009552056
, y :  1299.37536704203
, y :  1292.50191533787
, y :  1285.57488846163
, y :  1278.56980362406
, y :  1271.48806525779
, y :  1264.33521682024
, y :  1257.10007257475
, y :  1249.78272492439
, y :  1242.37756868452
, y :  1234.85320726467
, y :  1227.19762575145
, y :  1219.36385336093
, y :  1211.26442464441
, y :  1202.70139202906
, y :  1193.82113656309
, y :  1193.21214035615
, y :  1192.9165387774
, y :  1192.70207236709
, y :  1192.53189041064
, y :  1192.39070799798
, y :  1192.27087957412
, y :  1192.16758143526
, y :  1192.07777023315
, y :  1191.99957870061
, y :  1191.93109463698
, y :  1191.87116793297
, y :  1191.81906619192
, y :  1191.7738968818
, y :  1191.73502636034
, y :  1191.7020514197
, y :  1191.67452438424
, y :  1191.65213181117
, y :  1191.63453999429
, y :  1191.62155470987
, y :  1191.61291574043
, y :  1191.60844404426
, y :  1191.60798405642
, y :  1191.61139507503
, y :  1191.61856445788
, y :  1191.62936510237
, y :  1191.6437248265
, y :  1191.6615532484
, y :  1191.68275889395
, y :  1191.70729431857
, y :  1191.73513536932
, y :  1191.7661668308
, y :  1191.80043809708
, y :  1191.83783824995
, y :  1191.8783821011
, y :  1191.92210804735
, y :  1191.96881517196
, y :  1192.03054626762
, y :  1192.11359949419
, y :  1192.19669356267
, y :  1192.2798749073
, y :  1192.36299003916
, y :  1192.44609311723
, y :  1192.52911111005
, y :  1192.61229505424
, y :  1192.69532876277
, y :  1192.77842889889
, y :  1192.86143766418
, y :  1192.94458661652
, y :  1193.02770824071
, y :  1193.11082867538
, y :  1193.19389519825
, y :  1193.27702805854
, y :  1193.36010528448
, y :  1193.44315785243
, y :  1193.52636598051
, y :  1193.60936496103
, y :  1193.69247442115
, y :  1193.77559347109
, y :  1193.85874226372
, y :  1193.94178468392
, y :  1194.02494958867
, y :  1194.10802356899
, y :  1194.19112120496
, y :  1194.27426200755
, y :  1194.35734530367
, y :  1194.44034039476
, y :  1194.52350173588
, y :  1194.60664663796
, y :  1194.68972072297
, y :  1194.77282078126
, y :  1194.85593581468
, y :  1194.93905562095
, y :  1196.88541393843
, y :  1203.94672952345
, y :  1211.02896554057
, y :  1218.08999243748
, y :  1225.16903355362
, y :  1232.23680379425
, y :  1239.3041938711
, y :  1246.3747605558
, y :  1253.45464641672
, y :  1260.51980862089
, y :  1267.5983172245
, y :  1274.65745719275
, y :  1281.73228282933
, y :  1288.79974462537
, y :  1295.87901501048
, y :  1302.94445180133
, y :  1310.02390524678
, y :  1317.08425410912
, y :  1324.15854391249
, y :  1331.2354200136
, y :  1338.31119544062
, y :  1345.35879296763
, y :  1352.37562022672
, y :  1359.39366180403
, y :  1366.41655857646
, y :  1373.44397409798
, y :  1380.46717262352
, y :  1387.49485168559
, y :  1394.5159680034
, y :  1401.54171245248
, y :  1408.56468568854
, y :  1415.57476278769
, y :  1422.60672301487
, y :  1429.62812537997
, y :  1436.6541910801
, y :  1443.67497731691
, y :  1450.69748391076
, y :  1457.7154745208
, y :  1464.74482511793
, y :  1471.76490902449
, y :  1478.78402955848
, y :  1485.80846202752
, y :  1485.9662884865
, y :  1483.01430523209
, y :  1480.0599420506
, y :  1477.10737085939
, y :  1474.15772859752
, y :  1471.20276091993

, y :  992.995794057846
, y :  983.001948786223
, y :  973.002499629532
, y :  963.002070288349
, y :  953.004854567815
, y :  942.998883904897
, y :  933.004089862516
, y :  922.997180219645
, y :  913.007725807802
, y :  903.006505241683
, y :  893.004364636993
, y :  882.992916153489
, y :  872.996334865798
, y :  862.998079936951
, y :  853.00571768339
, y :  843.005198955591
, y :  832.994750691869
, y :  823.003577470779
, y :  813.008995337404
, y :  803.00387348322
, y :  792.997727918731
, y :  783.000447838393
, y :  772.989632967605
, y :  762.994763943129
, y :  752.998319235921
, y :  743.003490822553
, y :  733.003108244947
, y :  722.99799106238
, y :  712.99898118592
, y :  703.001142208564
, y :  693.006245948862
, y :  683.006192299072
, y :  672.991553408523
, y :  662.996404647827
, y :  652.999710584118
, y :  642.998519927263
, y :  633.006848022749
, y :  626.415096753772
, y :  633.491849590791
, y :  640.558911144239
, y :  647.62989294529
, y :  654.704962108517
, y :  661.771707611101
, y :  668.848783242196
, y :  675.912661388138
, y :  682.980581003387
, y :  690.055546210027
, y :  697.126760755968
, y :  704.203485947919
, y :  711.269409706914
, y :  718.345752380814
, y :  725.405119465099
, y :  732.482817647319
, y :  739.559062433658
, y :  746.627729477041
, y :  753.691861858879
, y :  760.760882450926
, y :  767.834377422696
, y :  774.906738914549
, y :  781.983341637417
, y :  789.057029205971
, y :  796.117102095508
, y :  803.195856473059
, y :  810.264076106045
, y :  817.330110638854
, y :  824.402971950587
, y :  831.472226023108
, y :  838.551672524392
, y :  845.615601293743
, y :  852.685444631017
, y :  859.757407913823
, y :  866.837659940706
, y :  873.897513040924
, y :  880.970290236175
, y :  888.04581040144
, y :  895.112511732616
, y :  902.19363116473
, y :  909.253508903086
, y :  916.334009935148
, y :  923.915347455302
, y :  933.557689374313
, y :  943.19689477724
, y :  952.825266242027
, y :  962.464851379395
, y :  972.079058126033
, y :  981.60911451935
, y :  991.068261866545
, y :  1000.47176906056
, y :  1009.81351811514
, y :  1019.07677273756
, y :  1028.2967534567
, y :  1037.44758784199
, y :  1046.52960844099
, y :  1055.57007554913
, y :  1064.54586998033
, y :  1073.47318807442
, y :  1082.34301751486
, y :  1091.15979289973
, y :  1099.92837681192
, y :  1108.640938942
, y :  1117.28992578987
, y :  1125.8939362592
, y :  1134.44568707307
, y :  1142.95086718522
, y :  1151.38948797933
, y :  1159.78001754916
, y :  1168.11513525643
, y :  1176.40002201916
, y :  1184.62702106955
, y :  1192.78840819976
, y :  1200.90065232621
, y :  1208.94302890432
, y :  1216.93071130922
, y :  1224.84240487575
, y :  1232.70313053723
, y :  1240.47897519913
, y :  1248.18148665103
, y :  1255.80927289795
, y :  1263.35950031919
, y :  1270.81739984055
, y :  1278.18762961216
, y :  1285.45228728056
, y :  1292.61144738242
, y :  1299.65246572038
, y :  1306.57761006494
, y :  1313.35807503093
, y :  1319.97918164916
, y :  1326.43602772469
, y :  1332.68563557147
, y :  1338.72154564613
, y :  1344.47231105436
, y :  1350.15129918605
, y :  1355.83650293667
, y :  1360.10134889558
, y :  1350.11122736085
, y :  1340.09363229899
, y :  1330.09975362942
, y :  1320.10082567386
, y :  1310.09692292552
, y :  1300.103300977
, y :  1290.10037655995
, y :  1280.09856187758
, y :  1270.10749483674
, y :  1260.10781399455
, y :  1250.10442461749
, y :  1240.10487768818
, y :  1230.10736511841
, y :  1220.10267204448
, y :  1210.10911404312
, y :  1200.10846218495
, y :  1190.09610633789
, y :  1180.09947906388
, y :  1170.09470343429
, y :  1160.1080844666
, y :  1150.0991869787
, y :  1140.09602635267
, y :  1130.09501239151
, y :  1120.09558594314
, y :  1110.10125143818
, y :  1100.10523462698
, y :  1090.10882770171
, y :  1080.09429166047
, y :  1070.10282752655
, y :  1060.09568466194
, y :  1050.09623023868
, y :  1040.09828997163
, y :  1030.09781293821
, y :  1020.09724742692
, y :  1010.10284597863
, y :  1000.10408914462

, y :  1092.99478154094
, y :  1084.0180670718
, y :  1075.00969135446
, y :  1065.98263319863
, y :  1056.90449902508
, y :  1047.81538910061
, y :  1038.67728818533
, y :  1029.48549368764
, y :  1020.26333457977
, y :  1010.9605041194
, y :  1001.61955421883
, y :  992.209725221854
, y :  982.726144313812
, y :  973.173323265893
, y :  963.566598520963
, y :  953.887623467483
, y :  944.149535104969
, y :  934.368788144975
, y :  924.551711188593
, y :  914.695352313253
, y :  904.804477128317
, y :  894.892605828471
, y :  884.964290567557
, y :  875.012611726881
, y :  865.055521231426
, y :  855.077330824106
, y :  845.106295273683
, y :  835.122491724745
, y :  825.127659716838
, y :  815.148419142124
, y :  805.166968244986
, y :  795.163012933476
, y :  785.176563255778
, y :  775.180389404297
, y :  765.179567790139
, y :  755.190161153107
, y :  745.197011528624
, y :  735.19520197784
, y :  725.204509466936
, y :  715.216299382038
, y :  705.218443930149
, y :  695.203427453744
, y :  685.206300750562
, y :  675.208731306266
, y :  665.218345775895
, y :  655.2180198485
, y :  645.643927693367
, y :  648.938819238683
, y :  654.697439194424
, y :  660.904381270975
, y :  667.324988990495
, y :  673.884594422852
, y :  680.533376116252
, y :  687.25372136198
, y :  694.021917634351
, y :  700.820733946045
, y :  707.667788495438
, y :  714.533886906115
, y :  721.420201653848
, y :  728.34261393463
, y :  735.27063550413
, y :  742.207824895158
, y :  749.16524050734
, y :  756.138609639158
, y :  763.115726502719
, y :  770.098317988511
, y :  777.103771706273
, y :  784.103480851922
, y :  791.119713199175
, y :  798.139100748198
, y :  805.162145589133
, y :  812.190864148783
, y :  819.228735286533
, y :  826.266013222598
, y :  833.308023578923
, y :  840.361445472015
, y :  847.418709388003
, y :  854.472323420639
, y :  861.531030461495
, y :  868.588375419527
, y :  875.654697069841
, y :  882.72451826508
, y :  889.7924074808
, y :  896.862361873127
, y :  903.932735964772
, y :  911.001747125411
, y :  918.071587197483
, y :  925.149229160516
, y :  932.216268546803
, y :  939.286195053137
, y :  946.356063663543
, y :  953.436854113825
, y :  960.499017181627
, y :  967.568412745022
, y :  974.639140141007
, y :  981.711994060533
, y :  988.781483882258
, y :  995.857403470139
, y :  1002.9290789334
, y :  1009.99933061649
, y :  1017.07236357302
, y :  1024.14122284194
, y :  1031.21105635982
, y :  1038.28667619255
, y :  1045.34852581969
, y :  1052.42273951514
, y :  1059.4980132072
, y :  1066.57199644542
, y :  1073.63870431997
, y :  1080.70897521648
, y :  1087.78549915704
, y :  1094.85074937636
, y :  1101.92365661755
, y :  1108.99945193502
, y :  1116.05958029658
, y :  1123.13952267473
, y :  1130.20421773558
, y :  1137.28365439922
, y :  1144.35060881312
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1150
, y :  1149.98961734772
, y :  1140.95243875918
, y :  1131.90611267099
, y :  1122.87720861449
, y :  1113.84044965598
, y :  1104.81043684483
, y :  1095.76849145233

, y :  721.993242740631
, y :  714.911513040774
, y :  707.809137821198
, y :  700.716454383917
, y :  693.617357333846
, y :  686.526786871094
, y :  679.428029648918
, y :  672.332178970493
, y :  665.242260870104
, y :  658.147396307943
, y :  651.047939435919
, y :  643.950407457653
, y :  636.859202598769
, y :  629.76791618373
, y :  622.665722154081
, y :  615.570818394073
, y :  608.47765327546
, y :  601.382733160179
, y :  594.287787822235
, y :  587.199069756083
, y :  580.100948642823
, y :  572.67857082421
, y :  563.234443262685
, y :  553.81560183689
, y :  544.373570467287
, y :  534.934479482938
, y :  525.51260917628
, y :  516.067355862706
, y :  506.619050634383
, y :  497.201560356534
, y :  487.830295736931
, y :  478.488920331001
, y :  469.192041535262
, y :  459.938305170697
, y :  450.726166663346
, y :  441.5831066221
, y :  432.462834620994
, y :  423.406555522449
, y :  414.410974336128
, y :  405.472665521873
, y :  396.588071354989
, y :  387.753500283793
, y :  379.005743559683
, y :  370.299474827243
, y :  361.670558469516
, y :  353.11384555609
, y :  344.624187156558
, y :  336.196434340509
, y :  327.851272276737
, y :  319.570256244455
, y :  311.360855948351
, y :  303.230350676313
, y :  295.160582493292
, y :  287.165118971345
, y :  279.262806370418
, y :  271.487579630661
, y :  263.824070404546
, y :  256.239573937502
, y :  248.754128956393
, y :  241.330378978775
, y :  233.991188118734
, y :  226.719189126838
, y :  219.510002570914
, y :  212.373515138781
, y :  205.298188490649
, y :  198.302565000724
, y :  191.377547562992
, y :  184.53853368187
, y :  177.786290690303
, y :  171.140705353348
, y :  164.628193100979
, y :  158.284927346017
, y :  152.182966701996
, y :  146.505175689847
, y :  141.934814429143
, y :  147.104677081108
, y :  157.093448758125
, y :  167.08945941925
, y :  177.077717966633
, y :  187.081690358609
, y :  197.086236727104
, y :  207.085800254019
, y :  217.075501381652
, y :  227.078542564443
, y :  237.076631781849
, y :  247.077808817849
, y :  257.087748256075
, y :  267.076731721783
, y :  277.075398838992
, y :  287.072655081749
, y :  297.076787703063
, y :  307.073761005187
, y :  317.081724046468
, y :  327.079343155459
, y :  337.076808340691
, y :  347.087597838574
, y :  357.081148553418
, y :  367.074412698887
, y :  377.070822123234
, y :  387.075296439609
, y :  397.077559269877
, y :  407.084539477775
, y :  417.070485472679
, y :  427.077744453447
, y :  437.081983312703
, y :  447.075916205271
, y :  457.087703769823
, y :  467.076045846334
, y :  477.070163341617
, y :  487.082571008952
, y :  497.07215701108
, y :  507.06985831671
, y :  517.078289939657
, y :  527.08745357921
, y :  537.082893164027
, y :  547.078573672672
, y :  557.07793203554
, y :  567.076045526794
, y :  577.073641867193
, y :  587.081520608656
, y :  597.079632058041
, y :  607.078656726314
, y :  617.067338746274
, y :  627.079976767564
, y :  637.069065877287
, y :  647.072189199131
, y :  657.069535402337
, y :  667.077253115596
, y :  677.081724563381
, y :  687.070850706219
, y :  697.066601556855
, y :  707.074623311617
, y :  717.067037810336
, y :  727.064029408852
, y :  737.066858320293
, y :  747.073370174192
, y :  757.076917276292
, y :  767.065180755078
, y :  777.062849173828
, y :  787.066061461839
, y :  797.068485963901
, y :  807.067014462231
, y :  817.072486431865
, y :  827.059375762185
, y :  837.066810436051
, y :  847.075273592636
, y :  857.072029440617
, y :  867.067677393119
, y :  865.00160681484
, y :  857.935615224662
, y :  850.860089653652
, y :  843.785594087205
, y :  836.716747654937
, y :  829.643910329987
, y :  822.57393028106
, y :  815.507655523639
, y :  808.440169655587
, y :  801.361543222447
, y :  794.292859239897
, y :  787.224574561633
, y :  780.148349096198
, y :  773.075662323683
, y :  766.0041705966
, y :  758.94105312445
, y :  751.860947241075
, y :  744.79054537137
, y :  737.715963632145
, y :  730.651100776158
, y :  723.586726284586

, y :  604.997085556388
, y :  597.930437207633
, y :  590.858296057868
, y :  583.792885373139
, y :  576.720902600471
, y :  569.643830666882
, y :  562.569855989332
, y :  555.502699571771
, y :  548.427017670649
, y :  541.361823764517
, y :  534.285767350746
, y :  527.214478500302
, y :  520.144057236655
, y :  513.074279835546
, y :  505.999727930375
, y :  498.934076095775
, y :  491.865605240345
, y :  484.792069684617
, y :  477.721786399602
, y :  470.650896279797
, y :  463.575532202069
, y :  456.503993051495
, y :  449.433998847292
, y :  442.365039232738
, y :  435.28800269268
, y :  428.219647205049
, y :  421.158819531538
, y :  414.079798125129
, y :  407.008711117981
, y :  399.942625702617
, y :  392.860968852347
, y :  385.792404090898
, y :  378.7251872663
, y :  371.65863375938
, y :  364.579377744667
, y :  357.510762333495
, y :  350.439700567949
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  350
, y :  356.706201501191
, y :  365.814303501509
, y :  374.910469900933
, y :  384.012451171628
, y :  393.11362183746
, y :  402.207110615564
, y :  411.309386851615
, y :  420.400315276468
, y :  429.482750950381
, y :  438.582760190038
, y :  447.701899855165
, y :  456.872053209925
, y :  466.053179067327
, y :  475.284333218267
, y :  484.572205031262
, y :  493.896757100738
, y :  503.280165451666
, y :  512.719471578719
, y :  522.236327699826
, y :  531.796799882402
, y :  541.436626242474
, y :  551.116534339224
, y :  560.860699060137
, y :  570.64302546356
, y :  580.479602449541
, y :  590.345991038437
, y :  600.240805099125
, y :  610.152672506574
, y :  620.07803799407
, y :  630.023867383279
, y :  639.991212866513
, y :  649.955010555539
, y :  659.925326307974
, y :  669.910898072965
, y :  679.896766919381
, y :  689.888636901076
, y :  699.867931041252
, y :  709.864857005858
, y :  719.848189935754
, y :  729.83398992673
